countryname,ifs,year,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turk Cyprus,0,1993,Presidential,18,1,2,1,0,0,67.5,-999,-999,independent,Right,1,0,0,0,-999,1,-999,48,UBP,34,,Right,1,0,0,0,18,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,7,,Left,0,0,0,0,,TKP,7,,YDP,0,,0,0,0,0,0,0,0,-999,12,-999,1,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,34,0,14,0,.7083333,18,1,.5,,.4654255,.5384616,0,17,3,3,3,0,0,0,0,18,18,17,17,0
Turk Cyprus,0,1994,Presidential,19,1,1,1,0,0,67.5,-999,-999,independent,Right,1,0,0,0,-999,0,-999,50,DP,15,29.20000076,Right,1,0,0,0,2,CTP,13,24.20000076,Left,0,0,0,0,24,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,17,29.89999962,Right,1,0,0,0,19,TKP,5,13.30000019,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,53.40000153,22,43.20000076,.56,15,.502551,.6487603,,.7314286,.3679654,.515873,18,4,3,3,.3333333,.3333333,.3333333,.3333333,19,19,1,1,2
Turk Cyprus,0,1995,Presidential,20,1,0,1,0,0,67.5,-999,-999,independent,Right,1,0,0,0,-999,0,-999,50,DP,15,29.20000076,Right,1,0,0,0,3,CTP,13,24.20000076,Left,0,0,0,0,25,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,17,29.89999962,Right,1,0,0,0,20,TKP,5,13.30000019,NA,0,0,0,0,0,0,0,0,0,-999,-999,4,0,1,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,53.40000153,22,43.20000076,.56,16,.502551,.6487603,,.7314286,.3679654,.515873,19,5,3,3,0,0,0,0,20,20,2,2,2
Turk Cyprus,0,1996,Presidential,21,1,4,1,0,0,40.40000153,62.5,-999,independent,Right,1,0,0,0,-999,0,-999,50,DP,15,29.20000076,Right,1,0,0,0,4,CTP,13,24.20000076,Left,0,0,0,0,26,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,17,29.89999962,Right,1,0,0,0,21,TKP,5,13.30000019,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,53.40000153,22,43.20000076,.56,17,.502551,.6487603,,.7314286,.3679654,.515873,20,6,3,3,0,0,0,0,21,21,3,3,2
Turk Cyprus,0,1997,Presidential,22,1,3,1,0,0,40.40000153,62.5,-999,independent,Right,1,0,0,0,-999,0,-999,50,DP,15,29.20000076,Right,1,0,0,0,5,CTP,13,24.20000076,Left,0,0,0,0,27,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,17,29.89999962,Right,1,0,0,0,22,TKP,5,13.30000019,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,53.40000153,22,43.20000076,.56,18,.502551,.6487603,,.7314286,.3679654,.515873,21,7,3,3,0,0,0,0,22,22,4,4,2
Turk Cyprus,0,1998,Presidential,23,1,2,1,0,0,40.40000153,62.5,-999,independent,Right,1,0,0,0,-999,0,-999,50,DP,15,29.20000076,Right,1,0,0,0,6,CTP,13,24.20000076,Left,0,0,0,0,28,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,17,29.89999962,Right,1,0,0,0,23,TKP,5,13.30000019,NA,0,0,0,0,0,0,0,0,0,-999,12,-999,1,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,53.40000153,22,43.20000076,.56,19,.502551,.6487603,,.7314286,.3679654,.515873,22,8,3,3,0,0,0,0,23,23,5,5,2
Turk Cyprus,0,1999,Presidential,24,1,1,1,0,0,40.40000153,62.5,-999,independent,Right,1,0,0,0,-999,0,-999,50,UBP,24,40.29999924,Right,1,0,0,0,24,DP,13,22.60000038,Right,1,0,0,0,7,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,TKP,7,15.39999962,Left,0,0,0,0,23,CTP,6,13.39999962,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,37,62.90000153,13,28.79999924,.74,18,.5441929,.5029586,,.6816327,.5384616,.4684685,23,9,3,3,0,0,0,0,24,24,1,1,2
Turk Cyprus,0,2000,Presidential,25,1,0,1,0,0,40.40000153,62.5,-999,independent,Right,1,0,0,0,-999,0,-999,50,UBP,24,40.29999924,Right,1,0,0,0,25,DP,13,22.60000038,Right,1,0,0,0,8,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,TKP,7,15.39999962,Left,0,0,0,0,24,CTP,6,13.39999962,NA,0,0,0,0,0,0,0,0,0,-999,-999,4,0,1,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,37,62.90000153,13,28.79999924,.74,19,.5441929,.5029586,,.6816327,.5384616,.4684685,24,10,3,3,0,0,0,0,25,25,2,2,2
Turk Cyprus,0,2001,Presidential,26,1,4,1,0,0,43.66999817,-999,-999,independent,Right,1,0,0,0,-999,0,-999,50,UBP,24,40.29999924,Right,1,0,0,0,26,DP,13,22.60000038,Right,1,0,0,0,9,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,TKP,7,15.39999962,Left,0,0,0,0,25,CTP,6,13.39999962,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,37,62.90000153,13,28.79999924,.74,20,.5441929,.5029586,,.6816327,.5384616,.4684685,25,11,3,3,0,0,0,0,26,26,3,3,2
Turk Cyprus,0,2002,Presidential,27,1,3,1,0,0,43.66999817,-999,-999,independent,Right,1,0,0,0,-999,0,-999,50,UBP,24,40.29999924,Right,1,0,0,0,27,DP,13,22.60000038,Right,1,0,0,0,10,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,TKP,7,15.39999962,Left,0,0,0,0,26,CTP,6,13.39999962,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,37,62.90000153,13,28.79999924,.74,21,.5441929,.5029586,,.6816327,.5384616,.4684685,26,12,3,3,0,0,0,0,27,27,4,4,2
Turk Cyprus,0,2003,Presidential,28,1,2,1,0,0,43.66999817,-999,-999,independent,Right,1,0,0,0,-999,0,-999,50,UBP,24,40.29999924,Right,1,0,0,0,28,DP,13,22.60000038,Right,1,0,0,0,11,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,TKP,7,15.39999962,Left,0,0,0,0,27,CTP,6,13.39999962,NA,0,0,0,0,0,0,0,0,0,-999,12,-999,1,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,37,62.90000153,13,28.79999924,.74,22,.5441929,.5029586,,.6816327,.5384616,.4684685,27,13,3,3,0,0,0,0,28,28,5,5,2
Turk Cyprus,0,2004,Presidential,29,1,1,1,0,0,43.66999817,-999,-999,independent,Right,1,0,0,0,-999,0,-999,50,CTP,19,,Left,0,0,0,0,34,DP,7,,Right,1,0,0,0,12,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,18,,Right,1,0,0,0,29,BDH,6,,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,26,0,24,0,.52,25,.6065089,.625,,.7061225,.3913043,.4092308,28,14,3,3,0,0,0,0,29,29,1,1,2
Turk Cyprus,0,2005,Presidential,30,1,0,1,0,0,43.66999817,-999,-999,independent,Right,1,0,0,0,-999,0,-999,50,CTP,19,,Left,0,0,0,0,35,DP,7,,Right,1,0,0,0,13,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,18,,Right,1,0,0,0,30,BDH,6,,NA,0,0,0,0,0,0,0,0,0,-999,2,4,1,1,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,26,0,24,0,.52,26,.6065089,.625,,.7061225,.3913043,.4092308,29,15,3,3,0,0,0,0,30,30,2,2,2
Turk Cyprus,0,2006,Presidential,1,1,4,1,0,0,55.79999924,-999,1,CTP,Left,0,0,0,0,36,0,-999,50,CTP,24,44.5,Left,0,0,0,0,36,DP,6,13.5,Right,1,0,0,0,14,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,19,31.70000076,Right,1,0,0,0,31,BDH,1,5.800000191,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,30,58,20,37.5,.6,27,.68,.905,,.6228572,.1,.3310345,30,16,4,4,.5,.5,.5,.5,3,3,1,1,2
Turk Cyprus,0,2007,Presidential,2,1,3,1,0,0,55.79999924,-999,2,CTP,Left,0,0,0,0,37,0,-999,50,CTP,24,44.5,Left,0,0,0,0,37,DP,6,13.5,Right,1,0,0,0,15,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,19,31.70000076,Right,1,0,0,0,32,BDH,1,5.800000191,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,13.30000019,-999,-999,0,1,PR,-999,0,0,0,,0,0,No local elections,No local elections,0,-999,,30,58,20,37.5,.6,28,.68,.905,,.6228572,.1,.3310345,31,17,4,4,0,0,0,0,4,4,2,2,2
Turk Cyprus,0,2008,Presidential,3,1,2,1,0,0,55.79999924,-999,3,CTP,Left,0,0,0,0,38,0,-999,50,CTP,24,44.5,Left,0,0,0,0,38,DP,6,13.5,Right,1,0,0,0,16,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,19,31.70000076,Right,1,0,0,0,33,BDH,1,5.800000191,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,13.30000019,-999,-999,0,1,PR,-999,0,0,0,,0,0,No local elections,No local elections,0,-999,,30,58,20,37.5,.6,29,.68,.905,,.6228572,.1,.3310345,32,18,4,4,0,0,0,0,5,5,3,3,2
Turk Cyprus,0,2009,Presidential,4,1,1,1,0,0,55.79999924,-999,4,CTP,Left,0,0,0,0,39,0,-999,50,CTP,24,44.5,Left,0,0,0,0,39,DP,6,13.5,Right,1,0,0,0,17,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,UBP,19,31.70000076,Right,1,0,0,0,34,BDH,1,5.800000191,NA,0,0,0,0,0,0,0,0,0,-999,4,-999,1,0,7,7,13.30000019,-999,-999,0,1,PR,-999,0,0,0,,0,0,No local elections,No local elections,0,-999,,30,58,20,37.5,.6,30,.68,.905,,.6228572,.1,.3310345,33,19,4,4,0,0,0,0,6,6,4,4,2
Turk Cyprus,0,2010,Presidential,5,1,0,1,0,0,55.79999924,-999,5,CTP,Left,0,0,0,0,40,1,-999,50,CTP,15,29.29000092,Left,0,0,0,0,40,UBP,26,44.02000046,Left,0,0,0,0,35,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,DP,5,10.64999962,Right,1,0,0,0,18,TDP,2,6.849999905,ORP,2,6.21999979,0,0,0,0,0,0,0,-999,-999,4,0,1,7,7,13.30000019,-999,-999,0,1,PR,-999,0,0,0,,0,0,No local elections,No local elections,0,-999,,41,73.30999756,9,23.71999931,.82,31,.5359905,.4074074,,.6391836,.6666667,.4756097,34,20,3,3,0,0,0,0,7,7,5,5,2
Turk Cyprus,0,2011,Presidential,1,1,4,1,0,0,50.34999847,-999,1,UBP,Left,0,0,0,0,41,1,-999,50,UBP,26,44.02000046,Left,0,0,0,0,36,DP,5,10.64999962,Right,1,0,0,0,19,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,15,29.29000092,Left,0,0,0,0,41,TDP,2,6.849999905,ORP,2,6.21999979,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,13.30000019,-999,-999,0,1,PR,-999,0,0,0,,0,0,No local elections,No local elections,0,-999,,31,54.66999817,19,42.36000061,.62,32,.7294485,.6454294,,.6391836,.374269,.2795699,35,21,3,3,.5,.5,.5,.5,1,1,1,1,0
Turk Cyprus,0,2012,Presidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,1975,Presidential,2,0,-999,-999,0,0,-999,-999,-999,independent,Center,0,0,0,0,,-999,-999,0,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,-999,0,0,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,NA,0,0,-999,0,0,-999,0,0,-999,-999,-999,-999,0,0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,No local elections,No local elections,,-999,700,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,,,,,2,2,2,2,0
Afghanistan,AFG,1976,Presidential,3,1,-999,-999,0,0,-999,-999,-999,independent,Center,0,0,0,0,,-999,-999,0,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,-999,0,0,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,NA,0,0,-999,0,0,-999,0,0,-999,-999,-999,-999,0,0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,No local elections,No local elections,,-999,700,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,0,0,3,3,3,3,0
Afghanistan,AFG,1977,Presidential,4,1,-999,-999,0,0,-999,-999,-999,independent,Center,0,0,0,0,,-999,-999,0,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,-999,0,0,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,NA,0,0,-999,0,0,-999,0,0,-999,-999,-999,-999,0,0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,No local elections,No local elections,,-999,700,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,0,0,0,0,4,4,4,4,0
Afghanistan,AFG,1978,Presidential,5,1,5,1,0,1,-999,-999,-999,independent,Center,0,0,0,0,,-999,-999,0,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,-999,0,0,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,NA,0,0,-999,0,0,-999,0,0,-999,-999,-999,-999,0,0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,No local elections,No local elections,,-999,700,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,1,0,0,0,0,5,5,5,5,0
